score,review,y
5.0,요새 양갈비에 빠져서 먹고 잇는데 이때까지 먹엇던거중에 최고였어요ㅠㅠ친절하시고 라멘 끝내줘여,1
5.0,"진짜 맛있었어요. 화로에 구워먹는 양갈비는 그냥 불판에 굽는 것보다 훨씬 담백하고, 육즙이 풍부했습니다. 같이 곁드일 민반찬들이 다양해서 더욱 좋았어요",1
4.0,"직원분들 교육이 잘 되어있어 구워주시면서 고기 굽는 템포 물어봐주시고, 부위 설명 다 해주셔서 편하게 먹음. 다만 라멘은 시중라면맛 나니 밥드세요.",1
5.0,친절하게 구워주시면서 어떻게 먹으면 더 맛있는지도 추천해주셔서 좋았습니다. 맛도 최고 👍 냄새도 안나고 부드러워서 처음 먹는 사람도 추천,1
5.0,"사장님, 직원분들 다 너무 친절하시고 무엇보다 고기가 맛있습니다!! 비빔밥?? 그것도 늘 같이 먹는데 너무 맛있어서 울면서 먹어요",1
5.0,맛있어요,1
5.0,사장님 입담 짱이시고 엄청 친절하세요! 다 구워주시는 건 기본이고 서비스도 엄청 주십니다. 맛은 당연히 있구요!,1
5.0,"맛있음, 잘 구워주시고 서비스가 정말 좋아 대접받는 느낌이 들었음",1
5.0,양고기 최고에요 부들부들해서 먹는 내내 행복합니당사장님 코로나 화이팅 다같이 힘내요!!,1
5.0,양갈비 처음 먹어봤는데 진짜 너무 맛있어요... ㅠㅠㅠㅠㅠ,1
5.0,냄새도 안나고 맛있네요~ 서비스도 만족!,1
5.0,"다들 친절하시고 양고기 맛있어요~ 아지타마고, 라면도 정말 맛있어요!",1
5.0,양갈비가 냄새도 별로안나고 너무맛있게먹는데 서비스로 나오는 나베도 최고네요 ㅋㅋㅋㅋ,1
5.0,양갈비 먹으러 갔다가 나베맛에 감동ㅋㅋㅋㅋ미쳤다!!,1
1.0,30분 기다렸는데 갑자기 재료 소진이라는 곳은 처음 봄,0
5.0,점심특선 25000원마지막 식사로 알탕도 좋았음. 또 가고 싶음.,1
4.0,맛있게 잘 먹었어요.,1
2.0,초밥 자체의 퀄리티는 높지 않은 편.,0
1.0,맛은 잘 모르겠는데 알바생인지 뭔지 손에 문신한 여자 불친절에 재방문의사 없음,0
3.0,점심특선,0
5.0,깔끔한 식사자녀가 안도 라는 얘기가… 믿거나 말거나,1
5.0,초밥이 입에서 살살 녹아요. 웨이팅 있지만 감수하고 먹을만해요,1
2.0,저는 예약하고갔고 예전부터 가끔가던곳인데 구성이 예전같지 않은거같아요 구성도 간소화되고 금액은 오르고 웨이팅이 없고 한가한데도 다 먹지도않은 스시접시를 치우신다며 남은 회를 다른그릇으로 옮기라고하시는데 기분이 좋지않았습니다 바쁘면 이해하겠지만 바쁜시간도 지난상태였고 수다를떨면서 진치며 먹는점심도 아니였기에 쫒겨나듯 먹어서 예전같지 않다는 생각이들었습니다,0
4.0,분위기 깔끔하고 초밥도 맛있어요.,1
2.0,"음식은 깔끔하고 괜찮습니다. 죽동 상가가 그렇듯 여기도 주차하기 힘듭니다. 그래서 별점 1개 감점. 그런데 문제는 서빙하는 남자 직원의 태도입니다. 무뚝뚝한 표정으로 퉁명스럽게 질문에 대답하는 건 기본이고, 우동을 가져다 주면서 식탁에 놓을 생각도 안하고 쟁반위 우동을 손님에게 직접 가져가라고 하네요. 기본이 안되어 있네요. 그래서 별점 2개 감점",0
3.0,맛있는데 가성비 떨어짐,0
2.0,,0
1.0,지인에게 밥 사주려고 같이 방문 했었습니다. 초밥에서 집게벌레 유충이 기어 다니는 것을 발견하고 말씀드렸더니 초밥을 다른 초밥으로 교환해주셨는데 괜히 지인에게도 너무 미안하고 찝찝했던 기억이 나네요,0
3.0,"5년전부터 다녔는데금욜에 정말 오랜만에 방문함일하는(서빙,안내) 알바생들 불친절하고 계산하고 카드받았는데 알탕국물 뭍혀서 주고...? 추억생각하며 방문했는데 재방문 의사없어짐",0
1.0,딱히 찾아갈만큼 맛있는 곳은 아닌 것 같네요 그리고 서빙하시는 남자분 때문에 기분 나빠서 다시는 안갈거같아요 별 한 개도 아깝습니다.,0
5.0,,1
3.0,30분?웨이팅하고 먹었는데 스시가 원래 이렇게 따뜻한가요…ㅠㅠ손으로 주물럭거린 것처럼 뜨뜻하고 전체적으로 느끼했어요..5개 먹고 다 남기고 세트로 나오는 우동은 그냥 안먹었어요..너무 맛없는 스시여서 낌짝놀랐어요,0
4.0,가성비가 매우 좋아요,1
1.0,기존 알바생이 새로 온 알바생한테 손님들한테 너무 친절하게 하지 말라고 교육하더라고요..? 사장님은 알고 계시나 모르겠어요.,0
1.0,적어도 8번은 시켜 먹었던 곳임. 하지만 요즘 들어 네타(밥위에 올라가는 회)의 두께도 너무 얇아졌고 너무 성의 없게 초밥을 쥐어주는 듯한 느낌을 강하게 받음. 다른 곳을 찾아보는게 나을듯..,0
5.0,음식도 이쁘게 나오고 맛도 좋아요 ^^,1
4.0,맛있네요,1
5.0,"포장해다 먹었는데 구성 괜찮네요. 스시도 맛있구요.모둠 하나, 연어+광어 반반 하나입니다.",1
4.0,가게가 예쁘고음식은 빨리 나오고맛은 먹을만하다!,1
4.0,비싸긴 하지만 N세트 괜찮은듯..,1
2.0,그날그날 사정에 따라 9시반은 라스트오더 시간이 아니라 가게 문닫는 시간이 될 때가 있나봐요..,0
4.0,매우 무난한 점심 구성임,1
4.0,대학가에 있는 가게 치곤 맛있습니다.,1
2.0,최소한 2만원 넘어면 배는 고프지 않아야 하는데 배가 고파서 ~~ ㅋㅋㅋ 참치쬐끔에 밥과 같이 주는것이 초밥인데 왜이리도 비싼지 량이라도 많이 주던가~~,0
4.0,,1
4.0,대전 괜춘집 깃발,1
2.0,"뭔가 공장틱한 느낌이라, 정성스럽다라든가 대접받는다라든가 하는 기분이 들지 않는다. 맛도 그저 그렇다.",0
2.0,,0
5.0,평일런치.,1
1.0,예약을 30분전에 4인은 받고 2시간전에 2인은 받지않음예약정책을 이해할수는 있으나 사전에 인원수에 따라 예약여부가 달라진다고 고지를하지않고거짓말을 하는게 문제임오래가지는 못할듯홀접수하는사람 문제있어보임,0
3.0,스시 가성비는 대전에서는 못 찾은 질 높은 회전초밥집이 좋다는 진리를 확인함.,0
1.0,주위에서 맛있다는 얘기 듣고 갔었던 곳인데..... 흠.... 입소문만큼 맛있다는 느낌은 못받았어요.... 가격에 비해 딱히 잘먹었다는느낌도 못받았구요...,0
5.0,사진으로 설명 다 한 것 같은데평일 점심 14500(10pc) 19000(12pc)  인데 뭘 먹어도 후회없다! 회인지 초밥인디 구분 안갈정도로 두툼두툼 / 특히 연어 아부리가 살살 녹는당~.~,1
3.0,,0
5.0,,1
5.0,깔끔하고 맛있네요. 분위기도 좋고 친절합니다.,1
4.0,깔끔하고 맛있어요,1
4.0,분위기가 정말 좋고 특히 피자가 맛있었어요. 쫄깃쫄깃하고 큰 사이즈에 원래 화덕의 탄 느낌을 좋아해서 맛있게 먹었습니다 °° 튀김이랑 해산물 파스타는 좀 짜긴 했어요.,1
5.0,,1
5.0,"주차 빡세지만 타지에서 갈만한 가치 있다고 생각한집쓸데없이 도우 두껍지 않고, 딱 입에서 조화로울 정도의 토핑. 토핑 과한거 좋아하는 사람은 싫어할지도도우부분 그을린곳 먹으면 화덕향 취향저격",1
1.0,뭐 이런 개피자 ~ 판에  토마토 토핑 3군데  조금씩 뿌리고 치즈  조금씩 3군데 뿌리고 이게 무슨 피자야  두께는 종잇장 세상에 이런피자가 있어 노브랜드 피자나 대형마트가서 기업에서 만든 피자나 사서 먹을껄  돈이 너무 아깝다 아까워  개피자 사다먹은 내탓이로다,0
5.0,피자도우가 정말 굿!!,1
4.0,,1
5.0,,1
1.0,,0
4.0,화덕 안의 불이 정말 멋있어요! 전반적으로 맛있었지만 뭔가 조금씩 아쉬운 부분도 있어요,1
5.0,,1
5.0,무조건 가보세요. 맛있습니다.,1
5.0,,1
3.0,대전 양식집들은 다 단백질이 부족함메뉴 하나를 시키면 배합이 적절이 되어잇어야 하는데 탄수가 거의 대부분임,0
5.0,,1
5.0,,1
5.0,여자들이 좋아할만한맛 피자가 달지 않고 새콤해요,1
4.0,월.화 휴무,1
3.0,봉골레는 정말 아쉬움.소금의 원초적 짠맛.피자는 괜찮았음.주차가 힘들고 동네는 좀 별로.,0
5.0,,1
5.0,,1
5.0,,1
5.0,여전히 맛이 뛰어나네요 이태리 에서 먹던 맛과 똑같아요,1
4.0,뭔가 간이 슴슴한 양식,1
5.0,피자 맛집 진짜 맛있어요!!,1
3.0,도우가 쫄깃한데 좀 탔어요 그래서 탄맛이 나더라구요. 그게 좀 아쉬웠어요~,0
5.0,궁동에 이런 맛집이...진짜 맛있음,1
3.0,유럽에서 먹었던 피자랑 맛이 진짜 비슷해요.,0
5.0,짠 음식도 없고 저는 다 좋았어용,1
5.0,,1
5.0,"The best Italian style pizza in Daejeon, with friendly service!",1
2.0,수요미식회에 비해 내 입맛은 근처에도 못 미치는 가보다  도우는 짜고 승화시키기 힘든 치즈맛은 어떻게 표현을 해야 할지  아쉽네요,0
4.0,,1
4.0,,1
5.0,콰트로 포르마지 피자 강추입니다. 치즈 향이 너무 너무 인상깊었어요. 화이트 와인이랑 잘 어울려요,1
5.0,맛있어요,1
1.0,"여기 왜 맛집인지 정말 모르겠어요 모든 음식이 다 심각하게 짜고, 도는 과하다 싶을 정도로 태워요. 이탈리아 정통성을 추구해서, 라는 이유라면 새까맣게 태워서 도무지 먹을 수 없는 수준으로 굽는 게 진짜 정통인가요??",0
5.0,"카프리초사, 시저 샐러드, 아마트리치아나 시켰는데 다 정말 맛있게 잘먹었어요. 4년만에 다시 간건데 여전히 맛있네요. 여태 먹었던 토마토 스마게티 중에 제일 맛있었어요. 엄마가 맛있다고 기뻐하신 점이 제일 좋네요.",1
1.0,봉골레 파스타 먹고 화남1 오일 에멀전이 하나도 안되어있음 기름뚝뚝 삶은 면 그대로 담가먹는 소바인줄 밀가루 면맛만남2 봉골레 찜인줄 알았음 개 비리기만 함 버섯 맛만 남 표고버섯인가 썼는데 더 비림,0
2.0,면 익기정도도 적당하고 대부분 만족했는데너무....짜요......진짜 짜요혹시 짠거 싫어하시면 덜 짜게해달라고 해야 할거같아요~ 특히 치즈들어간게 짰습니다,0
5.0,이탈리아 남부의 와일드한 맛으로 피자는 반드시 손으로 먹어야 식감을 해치지 않는다. 칼로 썰어서 먹는 것과 차이가 분명하다.,1
3.0,"러프함. 변화가 필요함. 대전의 많은 곳이 변했고, 변하고 있으나,, 여긴 아직 10년 전 같다. 2000년대 기준으로는 훌륭했겠으나. 인제 바로 옆 골목에도 더 나은 곳들이 있다.",0
4.0,"봉골레 너무 먹고싶어서 갔고, 파스타는 끝맛이 약간 씁쓸 꼬리하니 그냥저냥 나쁘지 않은 정도. 피자가 얇고 맛있었다. 치즈랑 소스의 조화가 좋고 반죽이 맛있음. 재방문 의사 있는 곳!",1
5.0,알리오그란데...정말 핵존맛!!!! 피자 외엔.. 평타 피자가 정말 갑,1
4.0,파스타 별로 피자만 맛있어요,1
3.0,"(작년에 방문) 수요미식회에 나왔다고 해서 기대를 안고 갔다가 실망한 곳(-_-)마르게리따 피자는 도우에서 탄 맛이 많이 났고, 요즘 파는 피자들과 달리 기본적인 맛에 충실한 건강한 맛이(?) 나서 먹으면서 이게 진정 이태리피자인가 생각했어요.토마토소스는 새콤하게 느껴져서 약간의 호불호가 갈릴 수도 있어요!까르보나라 피칸테는 양도 적고 가격은 비싸고 5분만에 15000원 날림요~",0
4.0,파스타 진짜 맛없어ㅠㅠ 근데 피자는 이정도로 물기없이 잘구워내는집 드물어서 훌륭함 좀 탔던거같기도 하지만 나폴리에서 젤유명한데도 태워서 주던데ㅋㅋ여기피자 쫄깃하고 맛있음 다음에가면 그냥 일인일피자 해야지,1
5.0,김동용이 인정한 맛집,1
3.0,맛있어요 근데 다 짜요,0
5.0,진짜 너무 맛있는 집갈때마다 시저샐러드 봉골레파스카 마르게리따피자 먹고옴,1
4.0,"분위기, 맛 좋습니다.가격은 쪼금 비싸요.",1
4.0,전반적으로 굳굳근데 수요미식회 나올만한 곳인가...?는 잘 모르겠다ㅠ 뭔가 엄청난 특징은 없어,1
5.0,요즘 먹었던 피자중에 제일 맛있었어요또갈거에요!,1
5.0,맛 좋고 분위기 좋아요.,1
5.0,대전에서 피자 제일 맛있는곳.... 도우 치즈 다 너무 맛남..,1
4.0,,1
2.0,"대전의 화덕피자 맛집. 피자와 파스타의 맛과 가성비가 기대했던 만큼은 아니다. 특히 봉골레파스타에 들어간 바지락의 선도와 식감은 정말로 엉망이다. 대전에서는 '다알리'가 원탑인 듯하다.콰트로치즈피자, 봉골레파스타",0
4.0,,1
4.0,꼬토레따 맛있네요. 피자도 너무 담백하고 맛나게 먹었어요. Very very good.,1
3.0,,0
4.0,,1
4.0,,1
2.0,,0
3.0,마라탕 1900원/g 고기도 기본 요금으로 적용되어 좋음 국물이 짜서 재방문은 안 할 것 같음,0
5.0,존맛,1
5.0,20번은 갔던 식당,1
3.0,리뷰보고 찐마라탕 맛집인가 기대했는데 마라향 강하지 않고 고추기름만 많아요ㅜ 쫌 실망.. 고기 원하는만큼 담을수 있는건 좋네요,0
4.0,무난 그자체인데 고기를 따로 계산하지 않아도 된다는 점이 좋음 4000원시절이 그리움 ㅠ,1
5.0,,1
5.0,,1
5.0,나도 진지하게 50번 이상 방문진짜 왕맛있어요 ㅎㅎ,1
5.0,마라 최고 존엄 개맛집,1
5.0,진지하게 100번 이상 방문함,1
5.0,,1
5.0,한번 가면 계속 생각 나는맛. 마라탕 맨처음에 여기로 왔다가 길들여져서 다른 마라탕집은 내스타일이 아니게 됨. 고기도 원하는대로 넣을수 있고 사장님 친절,1
5.0,여기 쌀에서 묵은내나요ㅠ 쌀을 몇년 묵은 거 쓰시는 것 같아여ㅠ(2022년 4월 방문)마라탕은 맛있어요. 자꾸 찾게되는 맛이에요.소스 만들어먹울 수 있는것도 좋고 재료도 다양한 편이라 좋아요.2019년쯤에 소위 잠깐 있을 때 너무 좋았는데 금방 사라져서 너무 아쉽네요 ㅠ최근에 당면종류 늘어서 그것도 그거 나름대로 좋아요,1
2.0,국물이 짜고 입맛에 맞지 않았고 재료도 신선하지 않은 듯 했다.,0
5.0,사장님 친절. 소스 제조 가능. 고수 양껏 넣을 수 있음. 고기 중량 다른 것과 동일. 얼얼함과 매움을 따로 조절 가능.현재까지 나에게 전국구 원탑.,1
5.0,,1
5.0,최고에요!!,1
5.0,제일 자주 가는 마라탕집 맛있고 가격도 싸고 사장님도 친절하심,1
3.0,적당히 먹을만합니다.,0
5.0,재료도 신선하고 굿근데 좀 덜매움,1
4.0,,1
5.0,맛있음 평타는 하는 마라탕 홀 있으나 주로 배달 위주인듯마라탕 마라샹궈 공기밥 말곤 다른 요리 없음,1
1.0,맛은 무난하나 한그릇 먹고 하루종일 설사함. 장건강과 면역력에 자신있는 사람만 먹길 바람,0
4.0,,1
3.0,"맛있으나, 저번에 먹었는데 이번에 댓글 다네요 철 수세미 한가닥이 나와서 비위를 상했는데 바로 말씀을 못드렸어요 계산하고 말할려 했더니 바로 치우는 바람에 그랬네요 정말 맛있있었습니다. 물론 어쩌다보면 나올 수 있죠 하지만 이런 건 몇건 있으니, 위생관리만 철저히 하시면 더더욱 오래 번창하실꺼 같습니다.",0
5.0,사장님도 친절하시고 넘넘 맛있어요 ㅎㅎ 맵기는 가장매운것도 신라면이랑 비슷해요,1
3.0,인정할건 인정합니다. 맛있습니다. 하지만 위생 신경써주세요. 남자직원 맨손으로 고기 옮겨서 넣고 그 손으로 야채 만지고... 마라탕 먹고 있는데... 입맛이 좀 떨어집니다... 진짜 단골이었는데 이제 안가는 이유는 마지막 간날 남자것으로 추정되는 짧은 머리카락 2가닥나와서... 다른 지점으로 갑니다. 그걸 보시곤 가격은 안받으신다고 하셔서 서비스는 너무 좋으신데... 그래도 위생모자나 위생장갑은 껴주세요... 번창하세요~,0
